,Age,Tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,TechSupport,MonthlyCharges_per_Tenure,TotalCharges_per_Tenure,TotalServices
428,0.23529411764705888,0.7142857142857143,0,2,0.2378,0.2658611322238553,1,0.009384257750855801,0.04855586118989975,5
2332,0.21568627450980393,0.5428571428571429,0,0,0.186,0.17871811409513444,0,0.01146828382127765,0.04146475902434738,3
2079,0.9607843137254902,0.7428571428571429,0,3,0.9240000000000002,0.7105242967058526,1,0.030373343002001375,0.13829387843222296,3
722,0.5294117647058824,0.014285714285714285,0,2,0.9114,0.025291735499540852,0,0.6224287475518121,0.09111039570809139,2
951,0.21568627450980393,0.8857142857142858,0,0,0.6659999999999999,0.6527586297842345,1,0.01804029259726029,0.10523814920037793,5
2262,0.8431372549019608,0.0857142857142857,0,2,0.37090000000000006,0.04748928844590755,0,0.11596428165389054,0.0596079315480313,3
989,0.9803921568627451,0.8285714285714286,0,2,0.6703000000000001,0.6126817127936838,0,0.019689115410944827,0.10539048745375225,3
3488,1.0,0.42857142857142855,0,1,0.29359999999999997,0.18336837915664647,0,0.021246924898585155,0.05565716746257907,1
2530,0.17647058823529416,0.12857142857142856,2,1,0.38189999999999996,0.06747499838157829,0,0.08470226245219532,0.061214635640484925,4
326,0.33333333333333337,0.0857142857142857,0,2,0.1604,0.028381122729114572,0,0.07141008367178599,0.032961902241769495,3
1383,0.5098039215686275,0.6142857142857143,0,2,0.8776000000000002,0.5666969571274095,0,0.035676417489717414,0.13206070141551088,3
1724,0.9411764705882354,0.6714285714285715,0,1,0.9491,0.6595212348917338,0,0.034837153963619555,0.14169360459268723,4
1086,0.07843137254901966,0.8571428571428572,2,0,0.39409999999999995,0.43333301364509336,0,0.011353578354095152,0.06943545097523447,2
341,0.13725490196078433,0.9285714285714286,1,0,0.34859999999999997,0.4322876331002007,0,0.008992822443692147,0.0634214187282153,3
147,0.2549019607843137,0.11428571428571427,1,1,0.04050000000000001,0.024490916458269896,0,0.03585138884521325,0.020265626806087463,5
2907,0.0,0.04285714285714286,0,1,0.3178,0.022317436036377328,0,0.17048338054334655,0.04450199511466774,3
1107,0.6274509803921569,1.0,1,2,0.9147000000000001,0.9484250958465306,0,0.021343347285350332,0.13837635145096788,4
848,0.23529411764705888,0.2714285714285714,0,2,0.6511,0.20311672057409616,1,0.06375407896933001,0.09992195313940393,4
966,0.823529411764706,0.2714285714285714,2,1,0.6533,0.20302321176388788,1,0.06393146928365759,0.0998722782709707,3
3063,0.0,0.028571428571428574,2,2,0.3411,0.017163661996820706,1,0.22418547608738248,0.04345882287756961,4
2203,0.7254901960784313,0.4857142857142857,0,3,0.7937000000000001,0.41482905870195386,1,0.04186720507314798,0.12021928482412601,5
661,0.8627450980392156,0.2571428571428571,2,0,0.6571,0.19275882159717844,1,0.06769335342681802,0.09958148923344994,4
1002,0.27450980392156865,0.8,0,2,0.14340000000000003,0.23375284422631054,1,0.005153550084834557,0.03644461945575515,3
3443,0.7254901960784313,0.7857142857142857,1,3,0.124,0.21566967892910838,1,0.0047531267907456745,0.03369955476469054,4
3133,0.6470588235294118,0.11428571428571427,0,2,0.5906,0.08340146688948938,0,0.1289982365790117,0.08598547774327076,2
3091,0.2549019607843137,0.9285714285714286,0,3,0.7648999999999999,0.7631937334711191,0,0.01951384920723318,0.11851911746009035,3
3311,0.6470588235294118,0.014285714285714285,0,3,0.23959999999999998,0.008884535800687172,1,0.24324888748051735,0.030098193840889485,3
1879,0.5882352941176471,0.21428571428571427,0,2,0.10699999999999998,0.05694806424774561,0,0.02570670237998514,0.029588408313257812,4
3521,0.43137254901960786,0.014285714285714285,0,2,0.6917,0.01935392605131476,0,0.49842485464073216,0.06902991668951393,4
1203,0.7450980392156864,0.7714285714285715,1,2,0.9812000000000001,0.7772296456495627,0,0.030844144063512186,0.14632831075833466,4
1990,0.3137254901960784,0.11428571428571427,0,1,0.4602,0.06754692823558467,1,0.1069179803628922,0.06829835872324126,3
24,0.3921568627450981,0.5285714285714286,0,2,0.7548999999999999,0.43229962140920175,0,0.03658731055133096,0.11529059320390483,2
3513,0.5294117647058824,0.9285714285714286,0,0,0.0325,0.1815413608648846,1,0.0010041206422140743,0.021670775417994982,3
2526,0.5098039215686275,0.6,0,0,0.2394,0.22572906901189962,0,0.01203783867347816,0.04881267945806109,5
2589,0.7843137254901961,0.8,0,2,0.36490000000000006,0.3838045138381051,1,0.01162009434106269,0.06530594860172988,5
2862,1.0,0.0,1,3,0.001999999999999974,0.00043877210943887553,1,0.1661486063168691,0.00244744255626873,2
875,0.3921568627450981,0.3142857142857143,2,1,0.9488000000000001,0.3148213861841932,1,0.07617946416836598,0.1382526419228505,4
3360,0.5294117647058824,0.42857142857142855,1,3,0.04749999999999999,0.08997585554567188,0,0.008224611212841768,0.02309857499997612,5
938,0.9803921568627451,0.15714285714285714,0,3,0.49590000000000006,0.15794237459629373,1,0.08577032581328652,0.1280740825709478,6
2394,0.9411764705882354,0.49999999999999994,1,1,0.7409000000000001,0.4046210135875495,1,0.03818764543581368,0.11365390439947644,5
3671,0.4117647058823529,0.35714285714285715,0,3,0.9087000000000001,0.3445571878304278,1,0.06465894875453633,0.13419747083450137,6
3711,0.13725490196078433,0.22857142857142856,2,0,0.1652,0.07373049801833254,0,0.02948280778764982,0.03785585860409586,4
385,0.9411764705882354,0.24285714285714283,0,0,0.1961,0.08515295883454457,0,0.03042846508532114,0.04210593688586741,3
2855,1.0,0.9571428571428572,0,3,0.13729999999999998,0.27335742184221945,0,0.0034056135760944318,0.03563173605510632,4
3336,0.17647058823529416,0.42857142857142855,2,1,0.5165,0.26257034140306373,0,0.03304161697722067,0.08326863261327065,4
2739,1.0,0.8428571428571429,0,2,0.6545000000000001,0.6139021226499918,1,0.018847892735910254,0.10374137421827662,6
2291,0.5098039215686275,0.12857142857142856,0,1,0.439,0.07595193167622935,1,0.09349187922534381,0.06981168795810846,3
2602,0.13725490196078433,0.7285714285714286,2,1,0.5664,0.47509069155759304,1,0.019613557178002464,0.09151363451672294,3
936,0.607843137254902,0.8714285714285714,0,2,0.6386000000000001,0.6213073011199479,0,0.0176675377606193,0.10147928149336244,3
3215,0.9607843137254902,0.8428571428571429,1,0,0.2549,0.3251780863302108,0,0.0077555785651854505,0.050938617757947995,2
2360,0.5882352941176471,0.12857142857142856,2,2,0.7063999999999999,0.1067966519050622,0,0.13465376232761897,0.10109348106801316,2
3651,0.4901960784313726,0.8428571428571429,1,2,0.23959999999999998,0.3148429651403951,0,0.007330872842432474,0.04904849841031808,3
1332,0.6274509803921569,0.5428571428571429,2,1,0.6407,0.39279694441980184,0,0.03071654398513792,0.10117065514464463,1
1934,0.43137254901960786,0.9714285714285714,1,2,0.8265,0.8466227734713109,1,0.019958829320683793,0.1263577717764593,6
935,0.5490196078431373,0.9428571428571428,0,2,0.7686,0.7776348504937985,1,0.019247370840760367,0.11901564640349742,5
2418,0.5490196078431373,0.6571428571428571,0,0,0.2993,0.27818871036964754,0,0.012741764856237247,0.05620229739897931,5
566,0.03921568627450983,0.9,0,1,0.9326000000000001,0.8673553550577477,0,0.02463281600487365,0.14031438166068524,1
1854,0.43137254901960786,0.7000000000000001,0,2,0.13189999999999996,0.19663584072812196,1,0.0061477601555836375,0.03453836285007648,5
3015,0.607843137254902,0.22857142857142856,1,3,0.7961,0.19967967238349163,0,0.08883196272438194,0.1159154563459273,5
2467,0.2941176470588236,0.8285714285714286,0,3,0.2954,0.3499087689685019,0,0.009108992640720914,0.0565328024490984,3
1645,0.7450980392156864,0.9142857142857143,0,1,0.5634000000000001,0.5942676701680523,1,0.01471372025386167,0.09189520652283131,2
2725,0.37254901960784315,0.2714285714285714,0,2,0.46769999999999995,0.15908006512049452,1,0.04896617731129501,0.07652827439378353,4
1792,0.21568627450980393,0.028571428571428574,2,1,0.019799999999999984,0.007561026486969908,0,0.08817346837574172,0.01667738179053064,4
1430,0.5882352941176471,0.7714285714285715,0,2,0.5701,0.5041731303632697,1,0.018413719366910098,0.09193218043058558,4
2884,0.5098039215686275,0.22857142857142856,0,3,0.23869999999999997,0.0857391871446965,1,0.0363969984483723,0.045298491295699954,5
1013,0.47058823529411764,0.7142857142857143,1,0,0.9076000000000002,0.6754512998923451,1,0.031194893094114433,0.13642769062344973,5
1928,0.09803921568627455,0.2571428571428571,2,2,0.9771000000000001,0.26621838383208696,0,0.09478569234230201,0.14055675974654355,3
2803,0.7058823529411765,0.9285714285714286,1,1,0.9398000000000002,0.8992478534932734,0,0.023934045173947874,0.14117288210150472,1
126,0.6470588235294118,0.3,2,0,0.5072000000000001,0.18306027961531918,1,0.047192624741763,0.08073798413319912,5
2608,0.09803921568627455,0.35714285714285715,2,0,0.6343000000000001,0.25813826356537106,1,0.04745029644340484,0.09849086405223306,2
1347,0.37254901960784315,0.41428571428571426,2,2,0.41709999999999997,0.22377137815202616,1,0.02883523776921744,0.0722767794919956,3
355,0.8627450980392156,0.24285714285714283,2,1,0.16450000000000004,0.07573614211421024,0,0.027612287750685305,0.03657684247128851,5
827,0.5294117647058824,0.6857142857142857,0,2,0.5386,0.4312470478789085,0,0.020141218816596963,0.08775138110463535,5
1639,0.43137254901960786,0.014285714285714285,0,2,0.8493999999999999,0.023142231695650405,1,0.5874344764526452,0.08311719989135215,5
984,0.4509803921568628,0.2857142857142857,0,2,0.4311,0.15686342678619813,1,0.04370200978095009,0.07152477616565077,6
2188,0.5098039215686275,0.5428571428571429,1,2,0.16799999999999998,0.1697196893589372,1,0.010706311789279659,0.03895512735394395,6
3293,0.7843137254901961,0.8142857142857143,2,3,0.9132,0.7732471293994098,0,0.027076513184822106,0.13768638134499497,5
2443,0.9019607843137255,0.8428571428571429,1,2,0.13219999999999998,0.23757351830494905,1,0.0043496052199704,0.03491721985421804,2
362,0.5686274509803921,0.6857142857142857,2,2,0.7299,0.545203117919405,0,0.02661967435976207,0.1131769657635075,3
2349,0.5098039215686275,0.2857142857142857,0,3,0.20700000000000002,0.0996228477988266,1,0.026453733783904733,0.04249893420485517,3
345,0.6274509803921569,0.07142857142857142,0,2,0.3703,0.038068875232872904,0,0.1330814390869882,0.05437009878611817,4
2567,0.7450980392156864,0.9285714285714286,1,2,0.7323,0.7360965586360183,0,0.01868995904991529,0.11400728774804876,1
3166,0.09803921568627455,0.9,0,0,0.11570000000000003,0.24129468941887874,1,0.003352304793278571,0.032864349177289386,7
711,0.5098039215686275,0.35714285714285715,2,3,0.7052,0.27993300932930204,0,0.05189670114041366,0.10749602609897774,3
2570,0.3529411764705882,0.5142857142857143,1,2,0.9983,0.5285525555478299,1,0.04852418685107451,0.14681417421086973,3
10,0.1960784313725491,0.6,0,2,0.9228000000000001,0.5776458797380796,1,0.03833741880819658,0.1380385565560101,6
3004,0.33333333333333337,0.42857142857142855,2,2,0.29100000000000004,0.18128481105226185,1,0.021109346615029962,0.05493079192248428,2
2116,0.1960784313725491,0.7428571428571429,0,0,0.8595999999999999,0.6725741057320901,1,0.028353960332837984,0.13045374065027163,6
1834,0.2941176470588236,0.14285714285714285,0,1,0.8303,0.13425707250289518,1,0.14050965849945535,0.117462754197606,5
793,0.09803921568627455,0.39999999999999997,0,1,0.6718000000000002,0.3039096273314264,1,0.044334677468124174,0.10478041001509035,6
3450,0.05882352941176472,0.8428571428571429,0,2,0.26409999999999995,0.33125975548644965,0,0.00801095716971665,0.05205085246975945,3
94,0.4901960784313726,0.6,0,2,0.010300000000000004,0.10767659378574017,0,0.0032212834951580145,0.018881356700553555,4
129,0.43137254901960786,0.49999999999999994,0,2,0.44459999999999994,0.2753774519088984,0,0.024627746752269912,0.07468567413714897,6
2371,0.6470588235294118,0.5428571428571429,0,1,0.5888,0.36701728474391776,1,0.028519524626210387,0.09398079111049126,4
2789,0.3921568627450981,0.6,0,2,0.5154000000000001,0.3677305891294809,0,0.022659266998298597,0.08481610355021597,3
3628,0.8431372549019608,0.7142857142857143,2,0,0.2986,0.30464211301139127,0,0.011364082517756554,0.05687577704243623,2
2263,0.37254901960784315,0.3857142857142857,0,2,0.0998,0.09739302232462904,1,0.012633137617320548,0.029253786959312696,6
1900,0.37254901960784315,0.07142857142857142,0,3,0.338,0.036557149467838966,1,0.12526820206046912,0.05196086766710578,4
2730,0.47058823529411764,0.3,0,3,0.7211000000000001,0.24230410503676816,1,0.06294004673638806,0.10947348336001975,3
2980,0.47058823529411764,0.5571428571428572,0,0,0.4391,0.3060471428263158,0,0.021522597706909626,0.07488381567855815,3
1932,0.9803921568627451,0.14285714285714285,0,2,0.8545,0.13844938416056662,0,0.14392442205026112,0.121360161583431,2
2673,0.5098039215686275,0.8142857142857143,2,1,0.4237,0.43125424086430914,0,0.01302810227472739,0.07302148990182625,2
1865,0.2549019607843137,0.15714285714285714,1,2,0.8739000000000001,0.15259079345821958,0,0.13500544172700266,0.12348165568100093,2
1658,0.03921568627450983,0.21428571428571427,1,0,0.554,0.14467611185571833,0,0.07022977405359303,0.08715798445682359,2
516,0.9019607843137255,0.6571428571428571,1,2,0.768,0.5437765091482787,0,0.029275852420934313,0.11792861530348957,4
1857,0.607843137254902,0.5428571428571429,0,2,0.1558,0.16330354638156871,1,0.010189864078703245,0.037165685747229435,6
2243,0.13725490196078433,0.32857142857142857,0,2,0.6518999999999999,0.24247673668638348,0,0.05282812571812841,0.10008702654835133,5
1277,0.8039215686274509,0.22857142857142856,2,1,0.9359999999999999,0.23011079595178785,1,0.10199244263506324,0.13477577263260776,4
3613,0.9411764705882354,0.39999999999999997,0,0,0.45870000000000005,0.22458658316409838,0,0.032306807837104094,0.0752831547107856,2
950,0.5098039215686275,0.14285714285714285,1,2,0.9132,0.14506812956005305,0,0.15220734024994295,0.12751331748195543,4
1120,0.0,0.24285714285714283,0,1,0.9354000000000002,0.24609720600470425,1,0.09631453798077284,0.1366045306798373,4
2204,0.8627450980392156,0.2857142857142857,0,0,0.5529000000000002,0.18648893598962293,0,0.0530765747806829,0.08654742903463061,4
419,0.9215686274509803,1.0,2,1,0.8065000000000002,0.8538169577028484,0,0.018798736980961992,0.12371751536922386,4
922,0.2941176470588236,0.14285714285714285,0,0,0.4452,0.08505225703893564,1,0.08616976414345069,0.07171920580075093,4
2742,0.7843137254901961,0.32857142857142857,0,2,0.1028,0.08583029829310458,0,0.01563711747189775,0.03018592730083005,0
477,0.9607843137254902,0.35714285714285715,0,2,0.3171,0.16123196658618516,0,0.02755749573972075,0.05845108028509554,3
2035,0.1960784313725491,0.7571428571428571,0,0,0.6057999999999999,0.5202674351971958,0,0.019936179069804775,0.0970285136350132,3
2715,0.1568627450980392,0.35714285714285715,2,0,0.8373000000000002,0.3229818281212162,0,0.06018118718378273,0.1252829548083592,6
1692,1.0,0.4857142857142857,1,0,0.9573,0.4825689987124556,0,0.04956218189011531,0.1412108970952196,3
3125,0.2549019607843137,0.028571428571428574,0,3,0.9359000000000002,0.04069791139680584,0,0.4759749008831619,0.10909508629575464,5
1471,0.5686274509803921,0.14285714285714285,2,2,0.10880000000000001,0.038432120995605085,0,0.03870172866861312,0.028378519950032176,3
1202,0.5686274509803921,0.9714285714285714,0,3,0.2888,0.4038321828552795,0,0.006952087682419734,0.055790417908936414,4
2438,0.8627450980392156,0.5285714285714286,1,1,0.11829999999999996,0.14281073097515307,0,0.008947914792361226,0.032482881459817994,2
1669,0.5098039215686275,0.12857142857142856,1,0,0.4498999999999999,0.07539087881497963,0,0.09516975703317776,0.0692426849196913,2
3466,0.1960784313725491,0.32857142857142857,0,2,0.09260000000000002,0.0840020811704426,0,0.014946262829552907,0.02937011311540714,6
1970,0.3529411764705882,0.7428571428571429,1,1,0.1502,0.2200969614432006,1,0.006109394098295918,0.03697639407087281,5
2151,0.21568627450980393,0.7428571428571429,2,2,0.3273,0.335563558417831,0,0.01166269643849524,0.060830662159273845,4
820,0.6470588235294118,0.2571428571428571,0,3,0.9146000000000001,0.25021039482296864,1,0.08949421989787155,0.1316276066170746,5
1997,1.0,0.6428571428571429,2,1,0.5036,0.38761439843864265,0,0.020476846781140378,0.08355892139600446,3
3583,0.9019607843137255,0.6571428571428571,2,2,0.39710000000000006,0.3357517748691476,1,0.01619180489000591,0.06958075843971238,6
1248,0.1960784313725491,0.3857142857142857,0,0,0.4953,0.23142711228010449,0,0.03572585322308331,0.08081471923010018,3
3139,0.9411764705882354,0.7285714285714286,2,3,0.4723,0.4147763101423492,0,0.01660720211674416,0.07881817287650889,1
3318,0.3921568627450981,0.0,1,2,0.2227,0.003960937293950939,1,0.35300108127459784,0.022093853021617163,5
2190,0.4901960784313726,0.2857142857142857,2,2,0.923,0.28118099229631266,0,0.08156201407790059,0.13456435531182837,4
3259,0.9607843137254902,0.9857142857142858,0,3,0.15789999999999998,0.2976145662749687,1,0.003663734604647243,0.03819097260983995,5
1046,0.4117647058823529,0.41428571428571426,0,2,0.6674,0.3096927875935388,0,0.042507037024349784,0.10319704310037497,2
1888,0.11764705882352944,0.6428571428571429,0,3,0.41009999999999996,0.33501928918918267,1,0.01710831793991996,0.07107500094156641,3
2469,0.6862745098039217,0.6428571428571429,0,3,0.5748,0.42302186907327977,1,0.023041972486968123,0.09196320181681565,5
615,0.607843137254902,0.24285714285714283,0,2,0.3757,0.12267276951516883,1,0.04643433373407418,0.0641357354718733,6
1318,0.33333333333333337,0.3714285714285714,0,0,0.47000000000000003,0.2161144451930478,1,0.03564577734451538,0.07791503113754494,4
3603,0.05882352941176472,0.6714285714285715,0,0,0.34280000000000005,0.31003445440006905,0,0.013885514825280332,0.06212565585496795,5
3641,0.43137254901960786,0.028571428571428574,0,0,0.2374,0.013842900403526481,1,0.18028742068838732,0.03419732577256362,5
3655,0.5098039215686275,0.8571428571428572,1,1,0.5188999999999999,0.524423781927864,0,0.014761969378946367,0.08582572311986401,1
2136,0.5098039215686275,0.49999999999999994,0,2,0.27009999999999995,0.20059917568387312,0,0.016641913744242964,0.052139273769431005,3
3058,0.13725490196078433,0.6571428571428571,1,1,0.4148,0.3452357261198879,1,0.016816198638448708,0.07178496131569623,6
1772,0.607843137254902,0.5142857142857143,0,2,0.06890000000000002,0.11713177309487789,1,0.0071103385154645945,0.026031089127020998,3
3685,0.33333333333333337,0.15714285714285714,0,0,0.1531,0.052814495304179365,0,0.04112006725449848,0.037859230681785365,2
131,0.7058823529411765,0.7428571428571429,1,2,0.9682,0.7409961805247524,0,0.03175931682152035,0.14458907119636366,5
77,0.6470588235294118,0.9,2,2,0.8547,0.8071512660853137,1,0.022603495618800373,0.1299816269121977,4
2052,0.2941176470588236,0.8857142857142858,1,3,0.11159999999999998,0.23226149858657838,0,0.0033723309812990305,0.031941089666003376,1
724,0.7843137254901961,0.5285714285714286,0,2,0.9237000000000002,0.5111671098344894,0,0.043916135565647794,0.13785047879298298,4
1314,0.1960784313725491,0.3857142857142857,1,0,0.6102000000000001,0.2692993792453599,1,0.04243471042435294,0.09538362026554117,6
1851,0.8627450980392156,0.35714285714285715,0,2,0.8932,0.338883121180225,1,0.06368688566844835,0.13185305763498303,5
3648,0.27450980392156865,0.9714285714285714,0,1,0.9508000000000001,0.9505877867903222,1,0.022965595148536168,0.1429266330851819,5
2857,0.33333333333333337,0.7142857142857143,0,3,0.6211,0.4974285077192722,0,0.02186562013824164,0.09823539582750213,4
3090,0.2549019607843137,0.8,0,3,0.8304,0.7058140900993353,1,0.025210055294896526,0.12724210960996896,4
1372,0.2549019607843137,0.22857142857142856,0,1,0.2778,0.09673726182227094,1,0.040075159738634195,0.05211477484494383,4
1855,0.8039215686274509,0.5857142857142857,0,3,0.4661,0.3341453414630053,1,0.021358168877416903,0.07828037246642898,3
1319,0.5098039215686275,0.2714285714285714,0,0,0.8351999999999999,0.2465743407029465,1,0.07859842300010562,0.12300802981511079,4
2560,0.33333333333333337,0.42857142857142855,0,2,0.6445000000000001,0.3121120283499531,0,0.03981470170609167,0.10053990372628384,3
3590,0.5686274509803921,0.8142857142857143,0,3,0.3686,0.39288326024460946,0,0.011446759187605387,0.06576620659178704,4
2704,0.5686274509803921,0.19999999999999998,2,3,0.28990000000000005,0.08528483023355625,0,0.04697406392340609,0.05174652538624599,4
375,0.5294117647058824,0.4714285714285714,0,2,0.1805,0.1529252672793492,0,0.01353649362241504,0.0404271274456514,2
1908,0.4117647058823529,0.6714285714285715,0,2,0.7062999999999999,0.5201523474307856,1,0.026446822472956905,0.10996337297269564,3
333,0.6862745098039217,0.2857142857142857,0,2,0.8972,0.27564119470692183,1,0.07957626878239069,0.13175520676425811,3
3109,0.7058823529411765,0.7571428571428571,1,2,0.1518,0.2281734852172162,1,0.00595899512931644,0.03778192333274598,2
2864,0.7254901960784313,0.2857142857142857,0,2,0.4559,0.16566524325477797,0,0.04561078820454101,0.07598804572554271,4
2365,0.7254901960784313,0.34285714285714286,2,1,0.1749,0.11070124414670815,0,0.019543884844162304,0.03935711902223399,4
1604,0.3921568627450981,1.0,2,3,0.39909999999999995,0.5085800327520602,1,0.009217644208246552,0.07022558971127332,6
1118,0.019607843137254943,0.15714285714285714,0,0,0.4815000000000001,0.09640039033934109,0,0.08389470234990686,0.07526220210602337,2
3536,0.7450980392156864,0.45714285714285713,0,2,0.6748000000000001,0.3436724506261494,1,0.038695088389467176,0.10446237097809874,7
1943,0.23529411764705888,0.6714285714285715,1,2,0.5866,0.45134664675008934,0,0.022310402870682117,0.09429832133062052,5
2893,0.4509803921568628,0.12857142857142856,0,3,0.528,0.08434734446967318,0,0.10719198242692381,0.07832606462057737,3
2376,0.3529411764705882,0.04285714285714286,0,3,0.9514,0.05315136678710922,0,0.3850547047539798,0.11329786675098659,3
3138,0.3529411764705882,0.9,1,2,0.2624,0.3555133034264985,1,0.00717388759991463,0.052467551325124887,5
1342,0.11764705882352944,0.11428571428571427,0,0,0.8893000000000002,0.11592694804027115,0,0.17957624679185588,0.12227048539033462,4
320,0.6666666666666666,0.6285714285714286,2,2,0.8793000000000002,0.5796970794081613,1,0.03485751228173761,0.1321508499490438,3
1619,0.4901960784313726,0.5857142857142857,0,3,0.49590000000000006,0.593351763360371,1,0.02253164518509339,0.14552859203005836,5
3246,0.47058823529411764,0.8857142857142858,0,0,0.49590000000000006,0.6423299997842106,1,0.013539895283272176,0.10342032963096351,4
2060,0.9607843137254902,0.9714285714285714,0,1,0.14950000000000002,0.2850795903834581,1,0.0035824780298064117,0.03686486620742888,4
2219,0.7058823529411765,0.1857142857142857,2,1,0.8031000000000001,0.16580190997739008,1,0.10836290510505135,0.1156668484894223,3
1673,0.33333333333333337,0.8285714285714286,0,3,0.3576,0.39341554116425664,0,0.010864350432953317,0.06462206818767294,4
1942,0.6666666666666666,0.6285714285714286,0,1,0.8708,0.5755850894207969,1,0.03454462521545824,0.13115361450499513,4
260,0.5490196078431373,0.07142857142857142,1,3,0.7070999999999998,0.06306090300738722,0,0.21455197253997935,0.09419979041026666,1
2925,0.11764705882352944,0.7428571428571429,0,3,0.03699999999999998,0.14739386150625913,0,0.002559795990387596,0.02195664565709856,6
2039,0.7254901960784313,0.9714285714285714,2,2,0.4104999999999999,0.503825469402239,1,0.00989596058064688,0.07172630675950772,2
689,0.07843137254901966,0.4714285714285714,0,2,0.32859999999999995,0.21572722281231346,1,0.02070144968202786,0.06044457096675892,3
901,0.07843137254901966,0.7428571428571429,0,0,0.5238,0.45712860818130163,0,0.01782432212934316,0.08594481086736108,2
2306,0.13725490196078433,0.3714285714285714,0,0,0.8226000000000002,0.32850244441620535,1,0.056968899446300326,0.12269310388638978,3
2026,0.3921568627450981,0.15714285714285714,0,1,0.2103,0.05694087126234497,1,0.04857046045625658,0.04140025517891734,2
138,0.0,0.32857142857142857,0,2,0.2796,0.13701917889673992,0,0.027611931272541676,0.053028189532549945,3
1917,0.9019607843137255,0.34285714285714286,0,0,0.2574,0.136670319104809,1,0.024916764556968625,0.0504997210932498,3
1828,0.23529411764705888,0.6,0,1,0.10089999999999999,0.15543801684597183,1,0.0067078827930882,0.03099090854379078,4
1573,0.47058823529411764,0.7285714285714286,2,2,0.452,0.40496747571768016,0,0.015958647305441886,0.07675352961479213,1
319,0.37254901960784315,0.3142857142857143,0,3,0.6365000000000001,0.22849117540574435,0,0.05414577290975753,0.09812394580217113,1
653,0.21568627450980393,0.24285714285714283,1,2,0.1846,0.08191731423515788,0,0.029403590422399872,0.04020612455933037,5
2137,0.3529411764705882,0.8142857142857143,1,2,0.14539999999999997,0.23732895680132737,1,0.005041028206740949,0.036353600415196405,5
2885,0.6470588235294118,0.17142857142857143,1,3,0.5869,0.12290654154068954,1,0.09030215214767259,0.09037769139870101,3
558,0.9607843137254902,0.8142857142857143,0,2,0.41020000000000006,0.4244736532933084,0,0.012640658868626718,0.07173939903415412,2
2187,0.27450980392156865,0.3857142857142857,1,1,0.47670000000000007,0.22531307468956277,1,0.03463982412000572,0.07846273938518393,5
112,0.3137254901960784,0.6571428571428571,0,0,0.7604,0.5402147825440631,0,0.02900775115041651,0.11710082024034359,2
531,0.5686274509803921,0.09999999999999999,0,2,0.9461000000000002,0.1060629673941972,0,0.21075689490618338,0.12460930132191407,2
224,0.7058823529411765,0.6142857142857143,2,3,0.04600000000000001,0.12773663123721749,0,0.004384766042333395,0.02323881628185096,3
723,0.13725490196078433,0.7714285714285715,2,2,0.4876000000000001,0.45331033176446334,0,0.01591916807167859,0.08179970137761786,2
3018,0.4117647058823529,0.8714285714285714,1,2,0.0958,0.2159274275726312,1,0.003078528273193986,0.029695700035122674,6
3203,0.5098039215686275,0.9,1,2,0.8829000000000002,0.8284113332677974,0,0.023338114808624078,0.1336304664492191,2
1433,0.11764705882352944,0.8142857142857143,0,1,0.8853,0.7529641094005127,0,0.026275796812214054,0.13385121596484212,3
2373,0.23529411764705888,0.7857142857142857,2,1,0.1194,0.2119497066460788,0,0.004616476835689506,0.032971492809738774,5
2895,0.3529411764705882,0.2857142857142857,0,2,0.6465000000000001,0.21036245453433816,0,0.06028067399230024,0.09865333342249337,3
3056,0.8039215686274509,0.17142857142857143,0,3,0.2399,0.06820268873794277,0,0.04833321641698981,0.04678703906259703,4
1458,0.7058823529411765,0.9857142857142858,0,2,0.07090000000000002,0.22478439026261593,1,0.0015888811841832402,0.02674753516383968,2
3368,0.6274509803921569,0.014285714285714285,0,0,0.7819,0.021659277872219017,0,0.5493358748527458,0.07760265263797435,3
846,0.9803921568627451,0.07142857142857142,0,1,0.45280000000000004,0.043358117164141535,0,0.15303784944884025,0.06279954184486732,4
193,0.0,0.5428571428571429,0,3,0.5221,0.3376651089857171,1,0.025695994929862288,0.08579456384987874,3
1464,0.6666666666666666,0.7000000000000001,2,1,0.7595000000000001,0.5752206448271646,0,0.02698495611558089,0.11735097637808285,2
2621,0.4117647058823529,0.45714285714285713,2,0,0.05680000000000002,0.09799363660558226,0,0.007917394547979836,0.023851747715279162,3
946,0.3921568627450981,0.15714285714285714,0,2,0.08940000000000003,0.04174928609619899,0,0.0328230384616315,0.028363688523584285,4
2021,0.13725490196078433,0.0,0,2,0.03489999999999999,0.001798246350159325,0,0.1940029172643511,0.010030502279789877,2
2551,0.17647058823529416,0.17142857142857143,0,2,0.24420000000000003,0.0679964898231245,1,0.04885329256581383,0.046622729882394756,6
1629,0.4117647058823529,0.7285714285714286,0,3,0.9588000000000001,0.7230544772737628,0,0.03215015362898822,0.14370706924746957,3
117,0.07843137254901966,0.22857142857142856,0,1,0.8042,0.20303999539648937,0,0.08959393475637993,0.11799808581927922,1
645,0.2549019607843137,0.41428571428571426,0,2,0.5981999999999998,0.28460964867061644,0,0.03872721877243145,0.09417045388746986,3
1870,0.019607843137254943,0.05714285714285714,1,2,0.11320000000000002,0.018487171310537967,1,0.0835169726246429,0.028493313476123112,3
3,0.27450980392156865,0.8,0,0,0.5815999999999999,0.5321538435717489,1,0.017946505809796932,0.09383984525949077,5
